identifier,river,basin,country,satellite,track_nb,start_date,end_date,latitude,longitude,status,validation
82215000020141,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.40021877299107,-133.53798727971048,active,none
82215000020151,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.3984584480021,-133.53679906020926,active,none
82215000020161,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.39669645124957,-133.53542788312356,active,none
82215000020171,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.39506819212825,-133.53396541401432,active,none
82215000020181,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.39343779907767,-133.53227010057125,active,none
82215000020191,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.39180590130375,-133.5304119027431,active,none
82215000020201,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.39017036651198,-133.52815784391186,active,none
82215000020211,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.38866760281118,-133.52570938762355,active,none
82215000020221,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.38716480135074,-133.52326124678524,active,none
82215000020231,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.38553045125373,-133.52114788156703,active,none
82215000020241,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.38389949547307,-133.5194075291557,active,none
82215000020251,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.38239316953127,-133.51658757598247,active,none
82215000020261,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.38102056933867,-133.5136804196373,active,none
82215000020271,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.37964817576348,-133.51080154391826,active,none
82215000020281,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.3782741791975,-133.50775531545182,active,none
82215000020291,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.37690219872579,-133.50493300149088,active,none
82215000020301,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.37552964947147,-133.5020551246455,active,none
82215000020311,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.37415704996951,-133.49917757540328,active,none
82215000020321,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.37278100833608,-133.49593713582786,active,none
82215000020331,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.37154110630732,-133.49287018098977,active,none
82215000020341,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.37030114410055,-133.48980355601424,active,none
82215000020351,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.36892491682548,-133.48656417302954,active,none
82215000020361,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.367417538483,-133.48369684314346,active,none
82215000020371,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.3659116909358,-133.48099745705613,active,none
82215000020381,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.36440799531334,-133.47853117408778,active,none
82215000020391,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.36289985798457,-133.47559971960953,active,none
82215000020401,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.36152678919878,-133.4727252059119,active,none
82215000020411,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.36028803916811,-133.46982845136102,active,none
82215000020421,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.35904764126775,-133.46676446231658,active,none
82215000020431,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.35766962125167,-133.4633883177313,active,none
82215000020441,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.35629873888944,-133.46076641432657,active,none
82215000020451,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.35492995023259,-133.4583681708706,active,none
82215000020461,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.3535149480981,-133.45489770292346,active,none
82215000020471,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.35243792766926,-133.45112641587883,active,none
82215000020481,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.35142515618963,-133.44770045528924,active,none
82215000020491,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.35021863062124,-133.44428738087367,active,none
82215000020501,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.34883987191269,-133.44088586504793,active,none
82215000020511,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.34749332195058,-133.4374826317981,active,none
82215000020521,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.34635114129897,-133.43406640382514,active,none
82215000030011,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.34520888860018,-133.43065050509335,active,none
82215000030021,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.34386212364223,-133.4272483670412,active,none
82215000030031,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.34262092315649,-133.42418867554173,active,none
82215000030041,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.34124516319268,-133.42113818700122,active,none
82215000030051,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.33973416231916,-133.41802717104622,active,none
82215000030061,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.33836309462922,-133.41546563001023,active,none
82215000030071,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.33698648228247,-133.41234643556854,active,none
82215000030081,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.33574500045037,-133.4092883942885,active,none
82215000030091,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.33450345874674,-133.40623068174799,active,none
82215000030101,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.33312390145383,-133.40283358858989,active,none
82215000030111,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.33190567110762,-133.39942609649728,active,none
82215000030121,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.33080572758844,-133.3960110264301,active,none
82215000030131,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.32971657408221,-133.39224670142994,active,none
82215000030141,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.3287601335174,-133.38812494852792,active,none
82215000030151,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.32795601847681,-133.38399324532708,active,none
82215000030161,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.32700833397307,-133.37987152475836,active,none
82215000030171,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.32614834919215,-133.37609296437023,active,none
82215000030181,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.32535442708851,-133.37196140945156,active,none
82215000030191,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.3245322736776,-133.36748326744865,active,none
82215000030201,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.3237078649178,-133.36370309600213,active,none
82215000030211,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.32275962869352,-133.3599316649736,active,none
82215000030221,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.32180054749223,-133.35616126240322,active,none
82215000030231,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.32074453888829,-133.3523978309395,active,none
82215000030241,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.31945173355892,-133.34865103513235,active,none
82215000030251,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.31837223783603,-133.34523859072777,active,none
82215000030261,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.31716355506947,-133.3418353926203,active,none
82215000030271,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.31578264747532,-133.3384444696993,active,none
82215000030281,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.31453977099709,-133.33539296717086,active,none
82215000030291,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.31329683488691,-133.33234179270164,active,none
82215000030301,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.31191862536816,-133.3292306315316,active,none
82215000030311,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.31054470587995,-133.32653781381742,active,none
82215000030321,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.30916812627238,-133.32359453199405,active,none
82215000030331,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.30779207669795,-133.32070730767845,active,none
82215000030341,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.30641247558148,-133.31748609186303,active,none
82215000030351,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.30513865289619,-133.3140905223833,active,none
82215000030361,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.30402615062083,-133.31068394701995,active,none
82215000030371,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.30276644920532,-133.30693961726357,active,none
82215000030381,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.3016214307236,-133.30318755009597,active,none
82215000030391,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.30036882684837,-133.29979189632513,active,none
82215000030401,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.29932057967578,-133.29638207457612,active,none
82215000030411,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.29837077510855,-133.29261714687888,active,none
82215000030421,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.29727730603413,-133.28851437288887,active,none
82215000030431,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.29637573770079,-133.28474660834695,active,none
82215000030441,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.29552787523231,-133.2809752795824,active,none
82215000030451,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.29459549956353,-133.27686193464268,active,none
82215000030461,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.29363612099355,-133.27275084435914,active,none
82215000030471,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.29270728694033,-133.2689861878615,active,none
82215000030481,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.291894920475,-133.26521340157962,active,none
82215000030491,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.29101593928753,-133.26109739581878,active,none
82215000030501,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.29007409141715,-133.2569862515591,active,none
82215000030511,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.28916800262404,-133.25287281595502,active,none
82215000030521,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.28824648640524,-133.24841255801948,active,none
82215000040011,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.28722238265694,-133.24396013600838,active,none
82215000040021,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.28634285963723,-133.23984570722254,active,none
82215000040031,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.28563358333288,-133.23571906597434,active,none
82215000040041,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.28496903065997,-133.23158936355065,active,none
82215000040051,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.2842774747849,-133.2274618801769,active,none
82215000040061,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.28350512099293,-133.22334060828572,active,none
82215000040071,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.28268783294097,-133.21922292543522,active,none
82215000040081,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.28194216602027,-133.21510019248868,active,none
82215000040091,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.2811694965127,-133.2109797236155,active,none
82215000040101,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.28021740709391,-133.20687291351865,active,none
82215000040111,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.27932797318306,-133.2027617286353,active,none
82215000040121,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.27847429736866,-133.1986481602929,active,none
82215000040131,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.27753982565663,-133.19454095550125,active,none
82215000040141,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.27653385791277,-133.19078754291303,active,none
82215000040151,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.27548331314024,-133.18738588811533,active,none
82215000040161,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.27433586802665,-133.18399185476449,active,none
82215000040171,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.27317759293766,-133.18059896013526,active,none
82215000040181,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.27200848795631,-133.17720720979722,active,none
82215000040191,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.27069728537347,-133.17347857935872,active,none
82215000040201,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.26942544792404,-133.1697473388757,active,none
82215000040211,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.26828698366575,-133.1667022669094,active,none
82215000040221,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.26699206744422,-133.16332148961408,active,none
82215000040231,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.26552361985578,-133.16046465379895,active,none
82215000040241,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.26390053001997,-133.1597771160974,active,none
82215000040251,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.2621428399098,-133.15909005193026,active,none
82215000040261,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.2603803227865,-133.15798269880415,active,none
82215000040271,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.25874258457614,-133.15602118086858,active,none
82215000040281,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.25723338914929,-133.15353527073003,active,none
82215000040291,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.255853671596,-133.15060843980797,active,none
82215000040301,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.25464090459177,-133.14722390291672,active,none
82215000040311,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.25352804502386,-133.1434842253698,active,none
82215000040321,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.25249758348403,-133.13973850313286,active,none
82215000040331,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.25144596639393,-133.13634248215303,active,none
82215000040341,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.25042250888534,-133.1325968427835,active,none
82215000040351,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.24949532594786,-133.12849629706596,active,none
82215000040361,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.24911470460812,-133.1240057268819,active,none
82215000040371,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.24853800459438,-133.11953062359018,active,none
82215000040381,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.24794220592833,-133.11540491725194,active,none
82215000040391,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.24718492639235,-133.1112920953402,active,none
82215000040401,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.24632764410305,-133.10753506307051,active,none
82215000040411,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.24514931558949,-133.1038036153299,active,none
82215000040421,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.24398883396914,-133.10007110508087,active,none
82215000040431,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.24293638272783,-133.09667802589718,active,none
82215000040441,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.24172248661596,-133.09329804046473,active,none
82215000040451,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.24020384136716,-133.09010479238574,active,none
82215000040461,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.23856335375147,-133.08798748252056,active,none
82215000040471,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.23692670577337,-133.08619452137074,active,none
82215000040481,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.23529860742092,-133.08511931602968,active,none
82215000040491,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.23367105449456,-133.08409054696963,active,none
82215000040501,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.23203823690115,-133.08262221255214,active,none
82215000040511,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.23055359354082,-133.0795903322987,active,none
82215000050011,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.22940389003759,-133.0762077789979,active,none
82215000050021,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.22828639013491,-133.07282296610865,active,none
82215000050031,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.2271473030939,-133.06944019450128,active,none
82215000050041,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.22591251295181,-133.06571804886272,active,none
82215000050051,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.22476370421978,-133.06198934648125,active,none
82215000050061,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.22377500300156,-133.05859543590947,active,none
82215000050071,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.22261347615584,-133.05486843094147,active,none
82215000050081,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.22145545189974,-133.0511414852389,active,none
82215000050091,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.22034818480537,-133.0477580825189,active,none
82215000050101,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.21927312073949,-133.04437237101865,active,none
82215000050111,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.21807002686369,-133.04065010518195,active,none
82215000050121,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.21699594481895,-133.03691767594574,active,none
82215000050131,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.2160401106987,-133.03317592522458,active,none
82215000050141,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.21506558118779,-133.02908876094304,active,none
82215000050151,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.21410887779912,-133.025000457199,active,none
82215000050161,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.2132818637337,-133.02124901796398,active,none
82215000050171,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.21244579481397,-133.01749857932907,active,none
82215000050181,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.21155155119234,-133.01340600881326,active,none
82215000050191,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.21088341565603,-133.00894787432452,active,none
82215000050201,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.21018442349323,-133.0044925332753,active,none
82215000050211,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.20954086224668,-133.000379996438,active,none
