lats,lons,pnames,flag,RMSE(AltiMaP),bias(AltiMaP),corr(AltiMaP)
-25.7,-60.03,R_PARANA_BERMEJO_KM1572,20,1.335939,1.1013794,0.9466868850314722
-29.96,-51.35,R_JACUI_JACUI_KM0012,10,0.5805752,-0.18270755,0.6458890352445039
-29.95,-51.65,R_JACUI_JACUI_KM0044,10,0.47841293,0.12609029,0.7126991410589054
-29.93,-52.12,R_JACUI_JACUI_KM0101,10,2.3346956,-2.128759,0.7773689092077256
-25.01,-60.89,R_PARANA_BERMEJO_KM1733,20,2.610112,2.484314,0.41214773075677913
-29.36,-53.21,R_JACUI_JACUIZINHO_KM0406,920,26.186867,-26.169785,0.3164266964652608
-29.86,-51.79,R_JACUI_TAQUARI_KM0072,10,0.70911616,0.04740405,0.6620399663273272
-25.43,-54.71,R_PARANA_ACARAY_KM1814,10,2.6198435,-2.5535126,-0.07406588219917143
-25.4,-54.82,R_PARANA_ACARAY_KM1860,10,1.7051282,1.4092865,0.1913323710973078
-24.71,-61.19,R_PARANA_BERMEJO_KM1800,20,3.401653,3.2501526,0.5991176519156115
-24.61,-61.47,R_PARANA_BERMEJO_KM1846,10,1.2225822,1.1381531,0.95455074150394
-34.3,-66.78,R_COLORADO-01_DESAGUADERO_KM1242,20,3.6268108,3.598816,0.26683197261748576
-34.26,-66.79,R_COLORADO-01_DESAGUADERO_KM1247,10,2.417719,2.3460999,-0.610275097177897
-33.11,-67.18,R_COLORADO-01_DESAGUADERO_KM1446,10,1.9551245,1.7401733,0.061912647030422804
-24.48,-61.6,R_PARANA_BERMEJO_KM1868,20,4.321893,4.2803802,0.7928644300561452
-35.03,147.1,R_MURRAY_MURRUMBIDGEE_KM1999,20,5.3820276,5.321045,-0.27514760680653005
-24.44,-61.59,R_PARANA_BERMEJO_KM1873,20,3.3451233,3.2917175,0.7933823075635333
-20.01,-42.72,R_DOCE_DOCE_KM0510,10,7.993572,7.9877014,0.8491052174892171
-21.24,-41.15,R_ITABAPOANA_ITABAPOANA_KM0029,10,1.4937832,1.4279193,0.5321120745154942
-21.24,-41.26,R_ITABAPOANA_ITABAPOANA_KM0044,20,0.74547875,0.6601348,0.6291376786648551
-21.63,-41.64,R_PARAIBA-DO-SOL_MURIAE_KM0078,10,0.790688,0.6163101,0.6983006545789685
-24.24,-62.0,R_PARANA_BERMEJO_KM1955,20,1.8577875,1.8027954,0.8664901579014336
-21.65,-41.72,R_PARAIBA-DO-SOL_MURIAE_KM0088,10,1.0471714,0.7574215,0.6517847549059704
-21.67,-42.09,R_PARAIBA-DO-SOL_PARAIBA-DO-SUL_KM0141,10,3.5969324,3.564659,0.37834430009032627
-21.68,-42.2,R_PARAIBA-DO-SOL_PARAIBA-DO-SUL_KM0155,10,8.109204,8.065941,0.47310836711680593
-25.05,-55.21,R_PARANA_ACARAY_KM1991,20,1.0155212,-0.21522522,0.6757127823588215
-25.02,-55.28,R_PARANA_ACARAY_KM2016,10,1.6575687,1.1481628,0.6804403205052624
-21.24,-51.44,R_PARANA_AGUAPEI_KM2519,10,0.39687055,-0.030578613,0.5292895223022894
-21.82,-42.53,R_PARAIBA-DO-SOL_PARAIBA-DO-SUL_KM0195,20,3.584523,3.4863892,0.7836744780167936
-24.24,-62.03,R_PARANA_BERMEJO_KM1958,20,4.6016536,4.5847473,0.8863733646688225
-22.14,-43.25,R_PARAIBA-DO-SOL_PARAIBA-DO-SUL-TRIB-01_KM0293,20,8.638493,8.583252,0.5334971835938539
-22.44,-43.78,R_PARAIBA-DO-SOL_PARAIBA-DO-SUL-TRIB-01_KM0383,10,4.100832,4.0447693,-0.2714618639504581
-22.44,-43.79,R_PARAIBA-DO-SOL_PARAIBA-DO-SUL-TRIB-01_KM0384,10,3.2774842,3.223114,-0.3159865003454046
-22.5,-44.23,R_PARAIBA-DO-SOL_PARAIBA-DO-SUL-TRIB-01_KM0449,10,1.1508236,0.789978,0.3651679151312911
-22.47,-44.26,R_PARAIBA-DO-SOL_PARAIBA-DO-SUL-TRIB-01_KM0454,10,1.5928502,-1.361084,0.1411721131687207
-22.52,-44.69,R_PARAIBA-DO-SOL_PARAIBA-DO-SUL-TRIB-01_KM0539,10,6.174633,5.042694,0.8946415189306559
-22.53,-44.74,R_PARAIBA-DO-SOL_PARAIBA-DO-SUL-TRIB-01_KM0545,10,1.5954676,-1.5024719,0.16148759195611748
-24.1,-62.53,R_PARANA_BERMEJO_KM2046,20,3.1897335,-3.1341553,0.8830844243828984
-22.7,-45.11,R_PARAIBA-DO-SOL_PARAIBA-DO-SUL-TRIB-01_KM0604,10,1.7372429,1.6381836,-0.026695824963915638
-24.79,-57.68,R_PARANA_AGUARAY-GUAZU_KM1709,20,2.1142216,1.0268326,0.7897000660724762
-35.08,147.29,R_MURRAY_MURRUMBIDGEE_KM2040,20,5.1299963,5.0424194,0.4001692620385916
-32.84,-67.2,R_COLORADO-01_SALADO_KM1484,20,6.4240103,6.35553,0.01594871036735444
-23.95,-62.87,R_PARANA_BERMEJO_KM2106,20,1.3933567,-1.2538147,0.49703868445332344
-32.33,-67.38,R_COLORADO-01_SAN-JUAN_KM1570,30,1.7895868,-1.7566223,-0.1225811201704148
-22.92,-45.53,R_PARAIBA-DO-SOL_PARAIBA-DO-SUL-TRIB-01_KM0674,20,3.6680772,3.5952148,-0.012793947493726268
-23.12,-45.83,R_PARAIBA-DO-SOL_PARAIBA-DO-SUL-TRIB-01_KM0745,10,6.2503505,6.2226562,-0.4665684328874683
-21.41,-42.63,R_PARAIBA-DO-SOL_POMBA_KM0242,10,8.912289,8.89357,0.2802018385108
-21.7,-41.15,R_PARAIBA-DO-SOL_URURAI_KM0017,10,0.41749594,-0.07237983,0.758027341410446
-21.76,-41.28,R_PARAIBA-DO-SOL_URURAI_KM0033,10,0.68928653,-0.4247793,0.7306901730864108
-21.47,-41.68,R_PARAIBA-DO-SOL_URURAI-TRIB-01_KM0109,10,4.024445,3.977024,0.18450601781502238
-21.46,-41.67,R_PARAIBA-DO-SOL_URURAI-TRIB-01_KM0110,20,3.8708172,3.8334332,0.7486606827665078
-22.74,-47.14,R_PARANA_ATIBAIA_KM3212,30,5.354549,-5.342407,0.48203306910773625
-23.73,-63.09,R_PARANA_BERMEJO_KM2147,20,1.0369085,-0.87661743,0.6830158433885821
-21.1,-44.57,R_PARANA_DAS-MORTES_KM3691,20,3.2614996,3.2053833,0.477588729594478
-20.01,-49.27,R_PARANA_GRANDE_KM2822,10,2.050369,-1.6471863,-0.27521175302882595
-25.38,31.89,R_INCOMATI_CROCODILE_KM0342,10,3.1777346,-3.0669708,-0.05012730605265729
-20.05,-47.63,R_PARANA_GRANDE_KM3152,10,2.7786193,-2.7573242,0.3723852293824006
-20.28,-47.11,R_PARANA_GRANDE_KM3240,10,5.194868,4.9786377,-0.13255283163822834
-28.75,17.69,R_ORANGE_ORANGE_KM0295,10,5.0508404,4.6739197,0.07982681109936718
-28.75,17.71,R_ORANGE_ORANGE_KM0297,10,3.965153,3.7075653,0.31032957078307544
-23.2,-53.87,R_PARANA_AMAMBAI_KM2103,20,2.7400172,2.7277222,0.8561475292099752
-28.9,18.14,R_ORANGE_ORANGE_KM0352,10,5.4815288,5.219208,0.30628275598386545
-23.68,-63.26,R_PARANA_BERMEJO_KM2168,20,2.630142,-2.5590668,0.7204430281938644
-25.31,31.75,R_INCOMATI_CROCODILE_KM0367,20,10.316522,-10.301468,0.17084548744707792
-25.41,31.67,R_INCOMATI_CROCODILE_KM0386,10,2.4084728,-2.3722382,0.5317760205222799
-25.55,32.74,R_INCOMATI_INCOMATI_KM0040,10,0.7329926,0.18959045,0.20980488738466094
-25.1,27.54,R_LIMPOPO_KROKODILRIVIER_KM1530,10,3.3312802,3.1483765,0.6377188097736513
-22.09,-45.73,R_PARANA_GRANDE-TRIB-10_KM3662,20,4.796065,4.760376,0.9397277516273452
-20.91,-48.09,R_PARANA_GRANDE-TRIB-14_KM3116,30,3.8581796,3.83078,0.4097181420403899
-28.91,18.2,R_ORANGE_ORANGE_KM0360,20,4.2845783,3.964264,0.2767864014832129
-21.02,-47.87,R_PARANA_GRANDE-TRIB-14_KM3148,10,0.9568741,0.88165283,0.89042868967214
-25.02,32.71,R_INCOMATI_INCOMATI_KM0167,20,3.6615891,3.616459,0.5478934700493165
-28.84,18.65,R_ORANGE_ORANGE_KM0411,10,1.2051593,1.1292267,-0.4050497609792456
-21.12,-47.67,R_PARANA_GRANDE-TRIB-14_KM3187,10,1.4714192,1.4201965,0.6876143045608972
-25.05,32.62,R_INCOMATI_INCOMATI_KM0177,10,0.89792836,0.6163235,0.33570569491401697
-35.14,147.6,R_MURRAY_MURRUMBIDGEE_KM2096,20,2.878506,2.8208008,-0.5364161434868473
-28.95,19.06,R_ORANGE_ORANGE_KM0460,10,2.4199493,1.8380737,0.1811737667055158
-21.45,-47.28,R_PARANA_GRANDE-TRIB-14_KM3282,10,2.9912136,2.9387817,0.45650964213488177
-28.59,19.52,R_ORANGE_ORANGE_KM0547,10,2.719255,2.2427673,0.4522431803204734
-30.27,148.55,R_MURRAY_NAMOI_KM2749,20,4.130124,4.11438,0.5383865721550805
-37.67,148.37,R_SNOWY_SNOWY_KM0028,20,3.9440858,3.913365,-0.024491774368039954
-23.35,47.62,R_MANANARA_MANANARA_KM0007,10,2.5237002,-2.3349366,-0.014607933736020162
-22.97,47.05,R_MANANARA_MANANARA_KM0109,10,4.023677,-4.014801,0.2289465106538912
-25.38,32.24,R_INCOMATI_INCOMATI_KM0252,20,0.82415247,0.6438637,-0.3396676902482414
-37.67,148.37,R_SNOWY_SNOWY_KM0029,20,3.7350042,3.704513,0.5025346389970807
-25.51,32.27,R_INCOMATI_INCOMATI_KM0271,10,5.509332,5.471428,0.42698363614396506
-24.96,46.28,R_MANDRARE_MANDRARE_KM0039,20,6.1635633,-6.141966,0.39606569378570605
-23.4,-63.63,R_PARANA_BERMEJO_KM2225,20,2.425722,2.3918,0.7489408712272283
-23.39,-63.66,R_PARANA_BERMEJO_KM2228,10,0.8161883,0.37982178,0.17747861225984599
-24.67,46.08,R_MANDRARE_MANDRARE_KM0097,20,6.944254,6.275963,0.03695303979290914
-21.46,43.57,R_MANGOKY_MANGOKY_KM0007,20,5.2932587,-5.273004,0.8234311551791468
-21.56,-46.8,R_PARANA_GRANDE-TRIB-14_KM3382,20,6.750944,6.7423706,0.22619435990839054
-21.75,43.81,R_MANGOKY_MANGOKY_KM0053,10,7.4777894,-7.465458,0.5201700281817415
-21.85,-48.6,R_PARANA_JACARE-GUACU_KM2931,10,0.97256017,-0.82644653,0.4508630745535858
-25.51,32.12,R_INCOMATI_INCOMATI_KM0297,20,1.5421898,1.4595184,0.2590116561511648
-21.91,43.99,R_MANGOKY_MANGOKY_KM0083,10,7.952263,-7.942631,0.8104159895325724
-28.52,19.64,R_ORANGE_ORANGE_KM0565,20,3.170793,2.8339539,0.3731341409618476
-21.89,-48.79,R_PARANA_JACARE-PEPIRA_KM2885,10,0.80517644,-0.698761,0.15603080729138896
-25.65,31.84,R_INCOMATI_KOMATI_KM0365,10,5.3267293,5.289261,0.3994906354131014
-28.44,19.95,R_ORANGE_ORANGE_KM0604,10,4.079387,3.5736084,-0.08437986870223764
-21.86,44.25,R_MANGOKY_MANGOKY_KM0120,10,0.46000037,-0.15534973,0.7126468705816354
-25.25,27.53,R_LIMPOPO_KROKODILRIVIER_KM1555,20,8.110025,8.105164,0.8763575251720462
-23.85,31.6,R_LIMPOPO_LETABA_KM0465,10,4.9517803,-4.9472656,0.2932113978990311
-28.47,16.68,R_ORANGE_ORANGE-RIVER-ORANJE_KM0031,10,3.7665327,3.2689557,0.051743919188786985
-21.83,44.44,R_MANGOKY_MANGOKY_KM0148,10,0.61628574,0.17206573,0.865490385108238
-23.74,31.35,R_LIMPOPO_LETABA_KM0505,10,6.7604046,-6.745041,0.3198474609064018
-28.08,16.95,R_ORANGE_ORANGE-RIVER-ORANJE_KM0122,10,4.6418624,4.2589264,-0.15535362724786336
-21.82,44.46,R_MANGOKY_MANGOKY_KM0151,10,1.6845126,-1.615654,0.8425577856726881
-21.9,29.75,R_LIMPOPO_MZINGWANE_KM0815,20,1.6004837,-1.538208,0.4570662968920437
-32.22,-67.85,R_COLORADO-01_SAN-JUAN_KM1640,20,3.5523586,3.5075684,-0.24445761565941393
-21.74,44.75,R_MANGOKY_MANGOKY_KM0185,10,4.4623423,-4.450241,0.7874884837891412
-25.43,29.33,R_LIMPOPO_OLIFANTS_KM0978,10,3.5834,1.7650757,-0.1475612183824383
-22.04,29.24,R_LIMPOPO_SHASHE_KM0856,10,6.3308964,6.303772,-0.5250881282983475
-21.73,44.88,R_MANGOKY_MANGOKY_KM0199,10,6.339774,-6.3346634,0.8068160682092559
-21.22,-48.16,R_PARANA_MOJIGUACU_KM3148,20,0.58448964,-0.4360962,0.6401815654402692
-21.68,45.23,R_MANGOKY_MANGOKY_KM0241,10,3.9719872,-3.949585,0.7534002105470298
-29.15,27.62,R_ORANGE_CALEDON_KM2021,10,8.917048,8.897339,0.5917852533569646
-21.7,-47.81,R_PARANA_MOJIGUACU_KM3277,10,1.8914458,1.8217773,0.13884070504726906
-21.64,45.32,R_MANGOKY_MANGOKY_KM0253,10,1.8052714,-1.6815033,0.6128995331209806
-28.48,20.12,R_ORANGE_ORANGE_KM0623,10,6.918636,6.716156,-0.21684994418294093
-21.72,-47.69,R_PARANA_MOJIGUACU_KM3292,10,3.8420308,3.8319702,0.9489167846476777
-21.27,45.7,R_MANGOKY_MATSIATRA_KM0329,10,0.66203314,-0.5545044,0.6912718831018944
-28.73,20.52,R_ORANGE_ORANGE_KM0679,20,2.9005513,-2.7540283,0.48661594670356406
-22.3,-47.08,R_PARANA_MOJIGUACU-TRIB-01_KM3450,10,2.9625897,2.9310913,0.49050842231903735
-20.98,46.1,R_MANGOKY_MATSIATRA_KM0410,10,1.4414958,1.272522,0.8346808201110546
-28.74,20.95,R_ORANGE_ORANGE_KM0729,10,4.213188,-4.2091064,-0.36255568460855875
-22.9,-49.98,R_PARANA_PARANAPANEMA_KM2615,10,5.768314,-5.7626038,-0.6252699476778533
-23.56,43.83,R_ONILAHY_ONILAHY_KM0008,20,2.0699224,2.0581808,0.8411151959131343
-28.83,21.89,R_ORANGE_ORANGE_KM0893,10,7.799694,7.6604614,-0.1253088171617073
-29.01,119.68,R_BARLEE_BARLEE_KM0034,20,3.312248,-3.2968445,0.09527575494615453
-23.47,43.86,R_ONILAHY_ONILAHY_KM0019,10,3.2117639,3.192071,0.3622775807361061
-23.13,-54.24,R_PARANA_AMAMBAI_KM2166,20,1.1885316,1.1427765,0.7564088733912667
-28.82,21.92,R_ORANGE_ORANGE_KM0897,10,6.7077246,6.6064453,0.3658755150125856
-27.53,152.95,R_BRISBANE_BRISBANE_KM0043,10,1.790431,1.5593905,-0.07067546999021582
-23.45,43.91,R_ONILAHY_ONILAHY_KM0025,10,0.6396568,0.4145317,0.7119839129740949
-23.25,-64.15,R_PARANA_BERMEJO_KM2290,20,0.80728066,0.61239624,0.5087961873939976
-23.7,31.17,R_LIMPOPO_LETABA_KM0527,20,3.934554,3.9010925,0.1475819393350487
-22.13,-57.88,R_PARANA_APA_KM2066,10,4.657416,4.517723,0.48213035417376465
-29.45,22.55,R_ORANGE_ORANGE_KM1025,10,2.3490298,1.7737427,0.6052797492157883
-24.89,152.27,R_BURNETT_BURNETT_KM0023,10,5.412867,-4.473205,-0.040650156147081846
-29.32,122.58,R_CAREY_CAREY_KM0014,20,0.30223647,-0.25949097,0.11361775904406715
-23.53,44.31,R_ONILAHY_ONILAHY_KM0084,10,3.5310931,-3.4975433,0.8126472001646309
-23.31,-64.11,R_PARANA_SAN-FRANCISCO_KM2283,30,1.4442269,1.4104614,0.8858836656429786
-29.42,23.01,R_ORANGE_ORANGE_KM1136,10,3.109943,3.060608,-0.14286435667081965
-23.32,-64.13,R_PARANA_SAN-FRANCISCO_KM2286,30,1.052578,-0.88775635,0.3480594661560346
-25.09,33.56,R_LIMPOPO_LIMPOPO_KM0020,10,0.72319996,0.20765269,0.3918396648937637
-20.52,146.97,R_BURDEKIN_BURDEKIN_KM0192,10,1.0734278,-0.15759277,0.455425077310905
-22.66,-47.93,R_PARANA_PIRACICABA_KM3072,20,1.8055965,1.1162415,0.3585772095437434
-21.33,124.79,R_PERCIVAL_PERCIVAL_KM0001,20,1.2674853,-1.2626495,0.7538798963929965
-29.36,23.15,R_ORANGE_ORANGE_KM1159,10,2.7988353,2.258789,0.5859791538843281
-23.57,44.39,R_ONILAHY_ONILAHY_KM0097,20,4.7030306,-4.6728897,0.08529247880140167
-25.03,33.64,R_LIMPOPO_LIMPOPO_KM0052,10,1.1741805,0.7501235,-0.018621953522693607
-20.16,146.59,R_BURDEKIN_BURDEKIN_KM0277,10,1.5566857,-1.546936,0.9439579283275139
-25.35,151.92,R_BURNETT_BURNETT_KM0128,20,2.0121872,1.9859734,0.41084725666270455
-23.55,44.77,R_ONILAHY_ONILAHY_KM0148,10,22.434566,-22.429642,0.06554434673741855
-22.18,118.51,R_FORTESCUE_FORTESCUE_KM0375,20,1.3266838,1.3136902,-0.25892486395932474
-24.8,33.58,R_LIMPOPO_LIMPOPO_KM0110,10,4.365028,4.305559,0.6896163077139582
-29.21,23.43,R_ORANGE_ORANGE_KM1199,10,4.3451843,3.718689,-0.38817792452212063
-21.36,124.74,R_PERCIVAL_PERCIVAL_KM0008,10,1.4881107,-1.4861603,-0.2331632651003549
-20.76,146.92,R_BURDEKIN_CAPE_KM0201,10,0.9568725,-0.50865173,0.6900375590954366
-25.35,151.85,R_BURNETT_BURNETT_KM0139,910,20.47164,-20.414543,0.33519270144884383
-22.32,118.9,R_FORTESCUE_FORTESCUE_KM0426,10,1.9966375,-1.9495544,0.14229607191915586
-24.78,33.49,R_LIMPOPO_LIMPOPO_KM0147,10,8.940669,8.920633,0.5891554649822685
-29.1,23.69,R_ORANGE_ORANGE_KM1240,10,2.9954033,2.222168,-0.5561161909363523
-27.75,140.47,R_COOPER-CREEK_COOPER-CREEK_KM0659,10,3.4739034,3.3700867,0.9201230745295194
-23.32,150.48,R_FITZROY-2_FITZROY_KM0038,10,1.0180643,0.21773195,0.2940183704198235
-22.4,119.39,R_FORTESCUE_FORTESCUE_KM0490,30,0.1626413,0.042266846,0.21789754596762484
-29.55,24.04,R_ORANGE_ORANGE_KM1316,10,6.4497046,-6.3253174,-0.1511685880565759
-24.62,33.28,R_LIMPOPO_LIMPOPO_KM0187,10,5.266575,5.2319145,0.38783811362369697
-20.26,46.51,R_TSIRIBIHINA_MANIA_KM0357,20,8.129983,7.9519043,0.47547303844344524
-26.85,150.44,R_MURRAY_CONDAMINE_KM3185,10,9.9733,9.970886,0.2779178271633733
-27.7,140.95,R_COOPER-CREEK_COOPER-CREEK_KM0723,10,7.4548707,7.4280624,0.8071042463196437
-29.84,24.53,R_ORANGE_ORANGE_KM1391,10,2.3324187,1.8747559,0.30554317610643694
-24.45,32.94,R_LIMPOPO_LIMPOPO_KM0242,10,4.759799,4.7111454,0.72329390399981
-27.6,141.29,R_COOPER-CREEK_COOPER-CREEK_KM0769,10,5.001812,4.963028,0.9044476774579805
-28.54,24.18,R_ORANGE_VAAL_KM1353,10,6.391677,6.352539,0.5308941225164334
-24.4,32.86,R_LIMPOPO_LIMPOPO_KM0256,10,1.465202,-0.9143219,0.10842393854038715
-22.69,-47.92,R_PARANA_PIRACICABA_KM3077,20,5.1999984,4.942627,0.21128958333147724
-28.49,24.64,R_ORANGE_VAAL_KM1457,10,6.627436,6.5352783,0.28467444044307083
-20.76,-47.46,R_PARANA_SAPUCAI_KM3247,10,1.0689144,0.9932251,0.6897866023499334
-26.99,150.94,R_MURRAY_CONDAMINE_KM3293,20,10.644435,10.6310425,0.45877933475276617
-23.8,-49.05,R_PARANA_TAQUARI_KM2894,10,0.8946509,-0.67370605,0.3716030195140651
-29.53,150.28,R_MURRAY_MEHI_KM3109,10,3.2128656,3.2058105,0.5585963147543301
-22.13,-48.85,R_PARANA_TIETE_KM2904,10,0.9407967,-0.43408203,0.1460215150445286
-22.97,-47.85,R_PARANA_TIETE_KM3128,10,3.3089492,3.2403564,0.4369748722351201
-20.23,-49.46,R_PARANA_TURVO-TRIB-01_KM2826,20,0.9584858,0.6659546,0.2743634240783833
-23.83,32.54,R_LIMPOPO_LIMPOPO_KM0340,20,1.1859951,1.0440826,0.4893550304397272
-22.57,119.89,R_FORTESCUE_FORTESCUE_KM0556,20,1.8806337,1.6616211,0.3063937211483023
-20.27,-49.33,R_PARANA_TURVO-TRIB-01_KM2851,10,1.4692618,1.1895752,0.616829222087931
-25.66,139.85,R_COOPER-CREEK_DIAMANTINA_KM0729,20,2.1222758,1.9312897,0.9115879936616685
-24.14,115.61,R_GASCOYNE_LYONS_KM0300,10,0.6001066,0.47192383,0.29389787624764496
-24.69,-47.62,R_RIBEIRA-DO-IGU_RIBEIRA-DE-IGUAPE_KM0036,10,0.7946708,0.5906395,0.41099558811317793
-24.42,-47.95,R_RIBEIRA-DO-IGU_RIBEIRA-DE-IGUAPE_KM0138,10,0.8079062,0.6135969,0.48435334895458426
-27.65,114.18,R_MURCHISON_MURCHISON_KM0007,10,4.328843,4.3182473,0.12735970604354266
-27.51,115.75,R_MURCHISON_MURCHISON_KM0327,10,1.5224298,1.481369,0.12635478200347847
-26.77,116.28,R_MURCHISON_MURCHISON_KM0464,10,2.835952,2.7745667,0.17961942532641229
-24.5,-48.04,R_RIBEIRA-DO-IGU_RIBEIRA-DE-IGUAPE_KM0161,20,0.76734674,0.09048653,0.5540039382310599
-24.6,-48.38,R_RIBEIRA-DO-IGU_RIBEIRA-DE-IGUAPE_KM0221,10,3.859139,-3.8259392,0.35266534975608604
-23.2,32.23,R_LIMPOPO_LIMPOPO_KM0428,20,5.815016,5.7598877,0.6948965677263217
-23.14,32.25,R_LIMPOPO_LIMPOPO_KM0437,10,5.503666,5.4355392,0.4372413382134268
-23.03,32.11,R_LIMPOPO_LIMPOPO_KM0457,10,3.244337,3.1539383,0.5007468180442097
-24.55,-48.53,R_RIBEIRA-DO-IGU_RIBEIRA-DE-IGUAPE_KM0248,20,1.5864793,-1.5233879,0.43623330409550465
-25.85,142.36,R_COOPER-CREEK_COOPER-CREEK_KM1128,20,0.22934349,0.09465027,0.9051636547647416
-28.1,24.89,R_ORANGE_VAAL_KM1541,20,4.454645,4.3779297,0.15763829569748497
-28.08,24.99,R_ORANGE_VAAL_KM1554,10,2.2120194,2.0665283,0.2423978070771648
-27.71,25.46,R_ORANGE_VAAL_KM1632,10,8.533866,8.496094,-0.32856295817074266
-27.46,26.23,R_ORANGE_VAAL_KM1767,10,6.34645,6.0323486,-0.6106502641880444
-22.1,-57.73,R_PARANA_APA_KM2091,20,6.568575,6.4347763,0.4281649693807453
-27.38,26.49,R_ORANGE_VAAL_KM1810,10,7.313119,7.265991,-0.11942257935882176
-27.1,26.56,R_ORANGE_VAAL_KM1867,10,4.525184,4.4642334,0.39717654417768333
-27.04,26.59,R_ORANGE_VAAL_KM1878,10,6.801985,6.7946777,0.42003468306490716
-26.17,117.97,R_MURCHISON_MURCHISON_KM0744,20,1.9560642,-1.9333496,0.27905376929036557
-22.73,31.88,R_LIMPOPO_LIMPOPO_KM0508,20,1.0805042,0.4074707,0.6432276608489423
-26.2,118.0,R_MURCHISON_MURCHISON_KM0749,30,0.34881976,-0.190094,0.24106863472514808
-22.46,31.5,R_LIMPOPO_LIMPOPO_KM0566,10,3.7883604,3.7364502,0.5746227730821609
-29.26,116.01,R_SALT_SALT_KM0081,20,0.3773752,0.25758362,0.30546137456695527
-29.13,116.26,R_SALT_SALT_KM0124,20,1.8690746,-1.8381958,0.041321949180220946
-32.2,-67.87,R_COLORADO-01_SAN-JUAN_KM1643,20,2.518834,2.4854736,-0.10725906147650639
-20.95,118.35,R_YULE_YULE_KM0088,20,5.996647,-5.947445,0.39063641198892013
-35.49,-61.28,R_MERCANTE_MERCANTE_KM0020,10,2.79328,-2.7863617,0.5195633212820568
-35.67,-61.7,R_MERCANTE_MERCANTE_KM0083,20,1.0490358,-0.8562393,0.1638894259735485
-25.61,142.63,R_COOPER-CREEK_COOPER-CREEK_KM1171,20,2.914514,2.8142014,0.7307970317293413
-38.98,-68.04,R_NEGRO2_LIMAY_KM0718,10,1.6172122,-1.4295807,0.0638246402308882
-22.31,31.0,R_LIMPOPO_LIMPOPO_KM0630,20,15.47327,15.437805,0.5319551703011877
-38.97,-68.15,R_NEGRO2_LIMAY_KM0730,10,2.7262,2.6524048,-0.1605412844783615
-22.32,30.58,R_LIMPOPO_LIMPOPO_KM0680,10,12.545622,-12.534637,0.6389785164911485
-39.08,-68.54,R_NEGRO2_LIMAY_KM0773,10,1.2052463,1.0727234,0.024292479162741923
-39.09,-68.58,R_NEGRO2_LIMAY_KM0778,10,2.44693,-2.323883,-0.4010840349383022
-39.87,-69.73,R_NEGRO2_LIMAY_KM0928,10,7.9794884,-7.9611816,0.7423199432858987
-39.87,-69.74,R_NEGRO2_LIMAY_KM0929,10,3.8720615,3.8357544,0.2813188272040537
-39.89,-65.04,R_NEGRO2_NEGRO_KM0314,10,0.95412457,0.39775085,-0.0013145363834988026
-39.89,-65.07,R_NEGRO2_NEGRO_KM0316,10,1.0103862,-0.21369934,0.028994160996692282
-10.29,-67.11,R_AMAZONAS_ABUNA_KM2888,20,3.218963,-2.17202,0.8253326254677801
-11.82,-71.54,R_AMAZONAS_ALTO-MADRE-DE-DIOS-TRIB-01_KM3880,10,8.918461,-8.888794,0.7906216375832498
-39.62,-65.44,R_NEGRO2_NEGRO_KM0383,10,2.15715,-1.9569016,-0.045001999294686894
-10.46,-58.28,R_AMAZONAS_ARINOS_KM1859,10,5.1767826,5.105072,0.9398812995074474
-11.76,-71.6,R_AMAZONAS_ALTO-MADRE-DE-DIOS-TRIB-01_KM3900,10,6.114073,-6.0720215,0.7626429321458179
-39.59,-65.46,R_NEGRO2_NEGRO_KM0386,10,3.173167,-3.0686188,0.2601427566084137
-10.48,-58.27,R_AMAZONAS_ARINOS_KM1862,10,5.8863688,5.8232574,0.9211556538940827
-10.35,-67.2,R_AMAZONAS_ABUNA_KM2907,20,2.635979,-1.6562958,0.9386537270937343
-11.73,-71.64,R_AMAZONAS_ALTO-MADRE-DE-DIOS-TRIB-01_KM3909,10,8.065348,-8.044556,0.7645890022981916
-39.26,-65.72,R_NEGRO2_NEGRO_KM0457,10,3.4631224,-3.2846375,0.12306125277753353
-10.86,-57.88,R_AMAZONAS_ARINOS_KM1935,10,1.8858566,1.421051,0.9233806771195018
-10.06,-65.65,R_AMAZONAS_ABUNA-TRIB-04_KM2608,20,2.086576,-0.021446228,0.7716598577931305
-11.7,-71.63,R_AMAZONAS_ALTO-MADRE-DE-DIOS-TRIB-01_KM3918,10,3.8808134,-3.8261108,0.7186753714499818
-39.26,-65.8,R_NEGRO2_NEGRO_KM0469,10,6.115153,-5.9710693,-0.2435252378434528
-12.61,-70.44,R_AMAZONAS_ALTO-MADRE-DE-DIOS-TRIB-03_KM3594,10,4.259654,-4.1453247,0.5844928866104356
-39.2,-66.2,R_NEGRO2_NEGRO_KM0519,10,1.418858,-0.9621124,-0.00868092991710451
-26.9,26.92,R_ORANGE_VAAL_KM1937,20,6.59802,6.531372,0.3424856359163621
-39.19,-66.24,R_NEGRO2_NEGRO_KM0523,10,2.4537654,-2.2221527,0.2662902782745677
-26.94,27.03,R_ORANGE_VAAL_KM1954,10,8.55075,8.491455,0.10058163064078277
-10.5,-68.09,R_AMAZONAS_ACRE_KM4054,20,2.2078862,1.8679047,0.9239924532897209
-11.17,-57.66,R_AMAZONAS_ARINOS_KM1997,20,3.6134794,3.5487976,0.4931452903864822
