time,chainage [m],lat,lon,observed height [m],outlier
20120330 12:03:27,2614692.88,26.125546,91.518661,41.97,0
20120330 12:03:27,2614786.82,26.12285,91.518345,42,0
20130402 17:47:16,2614859.45,26.126465,91.516744,41.98,0
20120330 12:03:27,2614867.94,26.120157,91.518159,41.86,0
20130402 17:47:16,2614981.71,26.121006,91.516797,42.11,0
20130402 17:47:16,2614982.88,26.123716,91.51614,42.11,0
20110328 06:18:20,2616159.09,26.121752,91.504146,43.53,0
20110328 06:18:20,2616211.84,26.124491,91.50317,43.47,0
20110328 06:18:20,2616676.67,26.119195,91.499344,44.01,0
20101231 22:39:14,2618097.16,26.127825,91.483916,41.75,0
20101231 22:39:14,2618113.02,26.125131,91.483911,41.77,0
20101231 22:39:14,2618129.18,26.122437,91.483903,41.8,0
20130106 10:08:25,2618338.03,26.121479,91.481871,42.04,0
20130106 10:08:25,2618367.46,26.118794,91.48173,42,0
20120104 04:24:25,2620663.25,26.123929,91.458349,41.18,0
20120104 04:24:25,2620690.31,26.12664,91.458735,41.16,0
20120104 04:24:25,2620706.23,26.129348,91.459234,41.18,0
20120104 04:24:25,2620754.4,26.134767,91.460066,41.16,0
20120104 04:24:25,2620770.91,26.137475,91.460559,41.09,0
20130107 22:00:05,2621130,26.126471,91.454206,42.02,0
20130107 22:00:05,2621354.47,26.139998,91.455219,41.73,0
20130107 22:00:05,2621507.06,26.142669,91.454314,41.96,0
20130107 22:00:05,2621584.09,26.131764,91.450864,41.33,0
20130107 22:00:05,2622022.51,26.134343,91.447019,41.66,0
20110102 10:30:55,2622415.63,26.127119,91.441634,41.33,0
20110102 10:30:55,2622757.5,26.132405,91.438528,41.55,0
20110102 10:30:55,2622804.4,26.143177,91.438691,41.54,0
20110102 10:30:55,2623081.99,26.140393,91.435754,41.59,0
20110102 10:30:55,2623212.14,26.137655,91.434293,41.46,0
20120105 16:16:01,2623224.99,26.129852,91.433707,41.14,0
20120105 16:16:01,2623250.99,26.137949,91.433922,40.96,0
20120105 16:16:01,2623270.12,26.132562,91.433415,41.09,0
20120105 16:16:01,2623340.04,26.140673,91.433192,40.99,0
20120105 16:16:01,2623413.94,26.143392,91.432613,40.96,0
20120105 16:16:01,2624629.76,26.146097,91.432505,40.97,0
20110102 10:30:55,2624800.91,26.145591,91.429839,41.88,0
20121013 14:21:27,2625148.35,26.138295,91.418694,45.52,0
20131016 20:05:03,2626621.32,26.141655,91.402804,43.51,0
20130107 22:00:05,2627114.72,26.196407,91.446523,40.93,0
20131016 20:05:03,2627269.9,26.152392,91.404273,43.42,0
20130107 22:00:05,2627345.99,26.215192,91.443064,40.89,0
20130107 22:00:05,2627345.99,26.217835,91.441262,40.93,0
20131016 20:05:03,2627345.99,26.257186,91.415261,41.82,0
20131016 20:05:03,2627345.99,26.157794,91.403934,43.33,0
20131016 20:05:03,2627345.99,26.155102,91.403813,43.41,0
20121013 14:21:27,2627345.99,26.20893,91.423564,44.62,0
20111011 08:36:39,2627582.57,26.203856,91.403435,42.44,0
20111011 08:36:39,2627834.56,26.147592,91.397439,43.57,0
20111011 08:36:39,2627894.32,26.144928,91.396677,43.52,0
20111011 08:36:39,2628255.78,26.142358,91.392905,43.28,0
20121015 02:13:07,2628975.82,26.151655,91.386282,45,0
20121015 02:13:07,2629057.4,26.148945,91.385299,44.87,0
20121015 02:13:07,2629091.43,26.154303,91.38529,44.86,0
20131018 07:56:39,2630578.54,26.152505,91.370685,42.94,0
20131018 07:56:39,2630663.97,26.155213,91.369835,42.93,0
20131018 07:56:39,2630675.85,26.160678,91.369722,42.85,0
20131018 07:56:39,2630701.92,26.157935,91.369459,42.97,0
20111012 20:28:15,2631077.33,26.135647,91.365689,43.22,0
20111012 20:28:15,2631085.43,26.138382,91.365611,43.21,0
20111012 20:28:15,2631163.27,26.152049,91.364848,43.13,0
20111012 20:28:15,2631257.12,26.154757,91.363914,43.08,0
20111012 20:28:15,2631300.26,26.16022,91.363489,43.01,0
20110718 12:49:11,2632295.87,26.160105,91.353551,45.41,0
20110718 12:49:11,2632364.73,26.157448,91.352861,45.39,0
20110718 12:49:11,2632800.69,26.130709,91.351337,45.61,0
20110718 12:49:11,2633127.65,26.122742,91.349158,45.39,0
20130724 00:17:46,2634988.21,26.167692,91.34369,45.17,0
20120720 18:34:11,2634988.21,26.164149,91.340494,45.49,0
20120720 18:34:11,2634988.21,26.158708,91.339531,45.39,0
20130725 12:09:24,2636426.19,26.18562,91.301993,44.5,0
20110720 00:40:51,2636584.08,26.178614,91.305609,44.64,0
20110720 00:40:51,2636719.23,26.175915,91.306095,44.79,0
20110720 00:40:51,2637228.87,26.167779,91.306312,44.87,0
20110720 00:40:51,2637245.47,26.170421,91.304019,44.78,0
20110720 00:40:51,2637249.05,26.173068,91.301881,44.76,0
20120722 06:25:48,2637250.49,26.166265,91.307246,45.16,0
20110720 00:40:51,2637357.51,26.165083,91.306875,44.79,0
20110424 17:01:42,2637406.63,26.180128,91.294372,41.63,0
20120722 06:25:48,2637457.3,26.163555,91.306866,44.98,0
20100716 18:56:07,2637479.37,26.16711,91.303784,44.57,0
20110720 00:40:51,2637635.12,26.16233,91.305665,45.11,0
20110424 17:01:42,2637649.81,26.177446,91.293526,41.69,0
20120722 06:25:48,2637669.2,26.158211,91.308508,44.97,0
20110424 17:01:42,2637987.63,26.172025,91.293692,41.73,0
20130725 12:09:24,2638165.55,26.150471,91.308574,44.77,0
20130725 12:09:24,2639988.91,26.098957,91.313652,44.97,0
20120722 06:25:48,2639988.91,26.099059,91.315085,45.48,0
20100716 18:56:07,2639988.91,26.099847,91.315025,44.95,0
20130430 04:30:32,2640698.31,26.118416,91.280585,40.68,0
20130430 04:30:32,2640698.31,26.107526,91.283296,40.69,0
20130430 04:30:32,2640698.31,26.10491,91.28057,43.25,0
20130430 04:30:32,2640698.31,26.102374,91.275326,41.3,0
20110424 17:01:42,2640698.31,26.112698,91.28569,40.92,0
20110424 17:01:42,2640698.31,26.109989,91.285704,40.99,0
20110424 17:01:42,2640698.31,26.107264,91.286263,41.07,0
20110424 17:01:42,2640698.31,26.104635,91.283744,40.91,0
20130430 04:30:32,2641687.83,26.145245,91.286427,40.88,0
20130430 04:30:32,2641700.1,26.147934,91.286812,40.87,0
20130430 04:30:32,2642098.56,26.129527,91.270818,40.22,0
20130430 04:30:32,2642119.54,26.132161,91.272978,40.56,0
20130430 04:30:32,2642149.19,26.134795,91.275127,40.45,0
20130430 04:30:32,2643693.72,26.169499,91.288253,41,0
20110424 17:01:42,2643703.77,26.174749,91.293182,41.78,0
20130430 04:30:32,2644479.56,26.188341,91.290371,41,0
20130430 04:30:32,2644479.56,26.185656,91.289849,40.99,0
20130430 04:30:32,2644479.56,26.182955,91.289848,41.04,0
20120426 22:46:50,2644479.56,26.252737,91.270282,43.62,0
20120426 22:46:50,2644479.56,26.185229,91.262667,41.37,0
20120426 22:46:50,2644688.38,26.182624,91.2593,41.19,0
20120426 22:46:50,2644865.98,26.179959,91.257892,41.17,0
20130501 16:22:13,2646651.04,26.150999,91.243959,39.86,0
20130501 16:22:13,2646737.2,26.172603,91.247056,40.18,0
20130501 16:22:13,2646982.43,26.161709,91.242575,39.81,0
20130501 16:22:13,2646998.1,26.167112,91.243409,39.98,0
20130501 16:22:13,2647077.28,26.164383,91.242107,39.85,0
20120428 10:38:25,2647269.51,26.163372,91.237466,41.14,0
20110426 04:53:23,2647295.92,26.165078,91.237033,41.14,0
20110426 04:53:23,2647378.43,26.154359,91.237264,41.4,0
20110426 04:53:23,2647382.59,26.162377,91.236431,41.16,0
20110426 04:53:23,2647479.26,26.157,91.235993,41.4,0
20110426 04:53:23,2647551.67,26.135591,91.23738,41.08,0
20110426 04:53:23,2647604.01,26.132901,91.237121,41.29,0
20110129 21:14:11,2649294.08,26.147039,91.208465,38.23,0
20110129 21:14:11,2649448.86,26.149761,91.208927,38.2,0
20130501 16:22:13,2649567.89,26.185815,91.239713,40.42,0
20130501 16:22:13,2649723.62,26.188516,91.240144,40.29,0
20120428 10:38:25,2650139.61,26.190656,91.236748,41.03,0
20110129 21:14:11,2650356.69,26.166086,91.211959,39.08,0
20110129 21:14:11,2650580.92,26.168835,91.211558,38.98,0
20110129 21:14:11,2650699.64,26.171543,91.212468,38.96,0
20110129 21:14:11,2650833.42,26.174257,91.213191,38.95,0
20110129 21:14:11,2651107.05,26.177025,91.212176,38.84,0
20110129 21:14:11,2651278.13,26.179754,91.212436,38.78,0
20110129 21:14:11,2651528.96,26.182513,91.211704,38.71,0
20110129 21:14:11,2651720.14,26.215154,91.218031,37.97,0
20110129 21:14:11,2651720.14,26.207039,91.215004,38.06,0
20110129 21:14:11,2651720.14,26.196079,91.215421,38.43,0
20110426 04:53:23,2651720.14,26.218249,91.222337,40.68,0
20110129 21:14:11,2651763.21,26.212474,91.216222,37.91,0
20120202 02:59:29,2651883.39,26.17211,91.201293,38.59,0
20110131 09:05:49,2652962.06,26.15085,91.182848,37.87,0
20110131 09:05:49,2653460.5,26.166633,91.172557,37.89,0
20111109 07:11:40,2653637.57,26.166793,91.170388,38.65,0
20131114 18:40:02,2653749.8,26.165586,91.167764,38.75,0
20111109 07:11:40,2653922.25,26.164298,91.164273,38.78,0
20111109 07:11:40,2655061.26,26.183012,91.167207,38.79,0
20110131 09:05:49,2655069.63,26.188089,91.171945,38.21,0
20111109 07:11:40,2655475.74,26.188394,91.166911,38.86,0
20131114 18:40:02,2655543.72,26.192372,91.169818,38.65,0
20120203 14:51:05,2655790.19,26.186328,91.160815,37.72,0
20111109 07:11:40,2655828.91,26.193752,91.167396,38.85,0
20111109 07:11:40,2655878.16,26.201597,91.174241,38.31,0
20111109 07:11:40,2656498.32,26.207062,91.171327,38.18,0
20131114 18:40:02,2656655.19,26.248555,91.176301,38.32,0
20131114 18:40:02,2656655.19,26.237851,91.175172,38.53,0
20131114 18:40:02,2656655.19,26.235187,91.174481,38.53,0
20131114 18:40:02,2656655.19,26.213771,91.172446,38.65,0
20110131 09:05:49,2656655.19,26.222891,91.168923,37.28,0
20111109 07:11:40,2656655.19,26.239231,91.173525,37.41,0
20111109 07:11:40,2656655.19,26.23118,91.173271,37.56,0
20111109 07:11:40,2656655.19,26.228509,91.172764,37.59,0
20111109 07:11:40,2656655.19,26.223185,91.171198,37.77,0
20111109 07:11:40,2656655.19,26.220472,91.172048,37.96,0
20110131 09:05:49,2656737.08,26.230879,91.166833,37.16,0
20110131 09:05:49,2656825.84,26.233536,91.165944,36.99,0
20110131 09:05:49,2656874.26,26.236205,91.165458,36.99,0
20110131 09:05:49,2656975.55,26.244226,91.164439,36.83,0
20101106 01:27:07,2659561.23,26.175702,91.132361,39.22,0
20121111 12:56:24,2660513.83,26.19935,91.120873,38,0
20101106 01:27:07,2661124.45,26.235404,91.140462,37.77,0
20121111 12:56:24,2661529.1,26.223766,91.125502,37.81,0
20121111 12:56:24,2661608.85,26.210245,91.121549,37.81,0
20121111 12:56:24,2661825.23,26.245535,91.127538,37.84,0
20121111 12:56:24,2661875.13,26.24826,91.127662,37.74,0
20131116 06:31:41,2662852.03,26.25811,91.095342,36.97,0
20131116 06:31:41,2663328.98,26.228484,91.100179,37.26,0
20130821 22:52:37,2663331.06,26.253173,91.088877,39.84,0
20131116 06:31:41,2663387.94,26.225796,91.100772,37.05,0
20101107 13:18:42,2663573.13,26.206747,91.10748,38.19,0
20111110 19:03:20,2663671.03,26.231661,91.095043,36.34,0
20101107 13:18:42,2663685.25,26.204029,91.107514,38.22,0
20131116 06:31:41,2664145.28,26.209531,91.100045,37.52,0
20111110 19:03:20,2664151.52,26.212864,91.098455,37.46,0
20131116 06:31:41,2664208.3,26.190589,91.100283,37.87,0
20121113 00:47:59,2664208.3,26.196051,91.100245,37.24,0
20111110 19:03:20,2664208.3,26.196722,91.100407,37.65,0
20121113 00:47:59,2664209.28,26.19332,91.09965,37.21,0
20111110 19:03:20,2664213.87,26.210171,91.098675,37.54,0
20111110 19:03:20,2664235.46,26.199381,91.099054,37.51,0
20131116 06:31:41,2664273.82,26.212173,91.097965,37.66,0
20121113 00:47:59,2664282.24,26.20954,91.098026,37.43,0
20130821 22:52:37,2664867.38,26.234366,91.090805,39.81,0
20130821 22:52:37,2664961.47,26.231646,91.090014,39.81,0
20130821 22:52:37,2664996.36,26.228945,91.089814,39.94,0
20131116 06:31:41,2664996.68,26.19303,91.091791,37.66,0
20110816 11:24:07,2665200.75,26.206979,91.088981,40.35,0
20110816 11:24:07,2665210.06,26.204256,91.089038,40.45,0
20120818 17:09:16,2666001.3,26.246816,91.071666,40.02,0
20120818 17:09:16,2666001.3,26.244134,91.07122,40.61,0
20120818 17:09:16,2666601.65,26.220093,91.063908,39,0
20110816 11:24:07,2666764.34,26.193461,91.08611,40.25,0
20130821 22:52:37,2666785.02,26.196393,91.083169,39.96,0
20120818 17:09:16,2667526.7,26.20382,91.066849,39.61,0
20120818 17:09:16,2668411.2,26.19586,91.062724,39.89,0
20130823 10:44:17,2671009.3,26.210805,91.037437,39.03,0
20130823 10:44:17,2671298.91,26.232165,91.034451,39.09,0
20130823 10:44:17,2671305.15,26.2268,91.034412,39.08,0
20130823 10:44:17,2671323.41,26.229476,91.034218,39.11,0
20110817 23:15:46,2671581.46,26.220389,91.03168,38.73,0
20110817 23:15:46,2671674.94,26.233745,91.030688,39.94,0
20120820 05:00:50,2672115.37,26.225417,91.026325,39,0
20120820 05:00:50,2672222.98,26.228082,91.024082,39.7,0
20120820 05:00:50,2672222.98,26.230811,91.023845,38.95,0
20120525 21:21:46,2672363.45,26.230512,91.01563,37.67,0
20120525 21:21:46,2672486.05,26.227854,91.014978,37.65,0
20110523 15:36:51,2672544.15,26.226862,91.014609,36.79,0
20120525 21:21:46,2672807.03,26.217168,91.014107,37.8,0
20130529 03:05:33,2672832.51,26.224531,91.012196,37.56,0
20120525 21:21:46,2672917.44,26.214506,91.01358,37.77,0
20110523 15:36:51,2673055.48,26.221512,91.010603,36.83,0
20130529 03:05:33,2673081.87,26.221857,91.010257,37.62,0
20130529 03:05:33,2673141.47,26.213615,91.011499,37.46,0
20130529 03:05:33,2673141.88,26.216369,91.010877,37.56,0
20130529 03:05:33,2673143.87,26.219123,91.010239,37.58,0
20120525 21:21:46,2673147.02,26.211883,91.011831,37.74,0
20110523 15:36:51,2673148.84,26.218786,91.010264,37,0
20110523 15:36:51,2673617.73,26.207909,91.00793,36.8,0
20110523 15:36:51,2673681.94,26.205173,91.00789,36.97,0
20110523 15:36:51,2673736.29,26.202434,91.007951,36.84,0
20110523 15:36:51,2674256.17,26.210725,91.005426,37.05,0
20110525 03:28:26,2677286.89,26.186176,90.967682,36.58,0
20120302 01:34:25,2677649.27,26.194412,90.971971,34.32,0
20120302 01:34:25,2678574.17,26.197226,90.96831,33.52,0
20120302 01:34:25,2678665.43,26.199944,90.967708,33.83,0
20130530 14:57:08,2678672.08,26.19606,90.967192,37.88,0
20110525 03:28:26,2678685.02,26.20506,90.968103,36.3,0
20110525 03:28:26,2678786.52,26.207733,90.967393,36.35,0
20110525 03:28:26,2679110.29,26.210337,90.964443,36.34,0
20120302 01:34:25,2679179.16,26.202794,90.962879,33.47,0
20110525 03:28:26,2679300.59,26.212982,90.962838,36.29,0
20120302 01:34:25,2679482.21,26.205579,90.960158,33.25,0
20110525 03:28:26,2679508.36,26.215622,90.961057,36.3,0
20120302 01:34:25,2679906.51,26.181507,90.953113,33.74,0
20120527 09:13:23,2680271.23,26.212704,90.953059,37.28,0
20130305 07:18:20,2682182.5,26.212704,90.932791,33.17,0
20110227 19:49:17,2682369.25,26.215543,90.930756,33.24,0
20130305 07:18:20,2682484.75,26.180128,90.931681,33.9,0
20130305 07:18:20,2682515.94,26.210086,90.929609,33.29,0
20110227 19:49:17,2682548.17,26.210165,90.929282,33.32,0
20130305 07:18:20,2682595.88,26.215556,90.928488,33.33,0
20110227 19:49:17,2682629.91,26.226494,90.927505,32.78,0
20110227 19:49:17,2683248.38,26.202234,90.922743,33.45,0
20130305 07:18:20,2683491.74,26.161386,90.922708,33.87,0
20130305 07:18:20,2684458.21,26.194437,90.908685,36.94,0
20130306 19:09:52,2684458.21,26.185739,90.903414,33.13,0
20110301 07:40:50,2684458.21,26.166486,90.908194,35.56,0
20130306 19:09:52,2684488.16,26.188459,90.902928,32.98,0
20130306 19:09:52,2685349.97,26.210118,90.902336,33.33,0
20130306 19:09:52,2685472.02,26.212857,90.901241,33.43,0
20130306 19:09:52,2685511.94,26.215571,90.900966,33.32,0
20130306 19:09:52,2685553.41,26.20748,90.900181,33.27,0
20120303 13:26:04,2685764.59,26.207975,90.898092,32.63,0
20120303 13:26:04,2685789.98,26.210659,90.897961,32.64,0
20120303 13:26:04,2685860.73,26.216021,90.897499,32.78,0
20110301 07:40:50,2685906.06,26.215284,90.897012,32.9,0
20130306 19:09:52,2686045.29,26.204933,90.895146,33.73,0
20110301 07:40:50,2686115.87,26.198812,90.89416,32.8,0
20110301 07:40:50,2686333.81,26.204212,90.892228,32.7,0
20111208 05:46:49,2686954.54,26.206725,90.886547,33.29,0
20111208 05:46:49,2687167.27,26.201277,90.886049,33.25,0
20111208 05:46:49,2687192.07,26.204044,90.884925,33.19,0
20111208 05:46:49,2687236.83,26.198542,90.886185,33.26,0
20101205 00:02:02,2688561.38,26.20145,90.871492,33.6,0
20101205 00:02:02,2688634.44,26.198725,90.872918,33.59,0
20111208 05:46:49,2689426.99,26.174018,90.88421,33.26,0
20101206 11:53:36,2691099.51,26.210844,90.831183,33.79,0
20121211 23:22:49,2691375.18,26.211977,90.826383,33.87,0
20111209 17:38:27,2691515.7,26.20863,90.827829,32.83,0
20111209 17:38:27,2691568.55,26.211208,90.824567,32.64,0
20121211 23:22:49,2691634.84,26.20922,90.825655,33.88,0
20120916 15:44:11,2691776.66,26.20962,90.823367,37.5,0
20120916 15:44:11,2692087.76,26.206985,90.821832,37.52,0
20120916 15:44:11,2692350.93,26.20433,90.820956,37.48,0
20111209 17:38:27,2692643.16,26.192572,90.828722,34.29,0
20111209 17:38:27,2693049.28,26.187208,90.828627,33.27,0
20101206 11:53:36,2693171.81,26.178179,90.835949,33.7,0
20111209 17:38:27,2693863.69,26.173878,90.830989,32.54,0
20111209 17:38:27,2693913.39,26.171258,90.832925,32.61,0
20121211 23:22:49,2693999.51,26.173778,90.829277,33.52,0
20121211 23:22:49,2694124.23,26.171074,90.830296,33.44,0
20111209 17:38:27,2694212.98,26.168536,90.83163,32.51,0
20121211 23:22:49,2694305.99,26.168345,90.830473,33.66,0
20120916 15:44:11,2695392.99,26.172165,90.820098,37.37,0
20100911 04:14:40,2695401.48,26.118401,90.801262,38.02,0
20120916 15:44:11,2695445.09,26.166875,90.817709,37.33,0
20120916 15:44:11,2695483.91,26.169541,90.818233,37.33,0
20120916 15:44:11,2695520.91,26.17486,90.819701,37.28,0
20100911 04:14:40,2695852.25,26.171664,90.815124,38.14,0
20100911 04:14:40,2695963.52,26.169045,90.813048,38.89,0
20100911 04:14:40,2696230,26.166475,90.809367,38.37,0
20130919 21:27:37,2697704.47,26.178829,90.797285,35.95,0
20130919 21:27:37,2697814.02,26.157066,90.794229,36.89,0
20130919 21:27:37,2697866.97,26.173431,90.795171,36.04,0
20130919 21:27:37,2697890.9,26.176163,90.795177,36.24,0
20110914 09:59:12,2697914.84,26.168293,90.794229,35.7,0
20120918 03:35:47,2697965.87,26.128751,90.775771,36.28,0
20110914 09:59:12,2697965.87,26.17105,90.793407,35.7,0
20110914 09:59:12,2697965.87,26.154735,90.791054,35.75,0
20110914 09:59:12,2697975.15,26.17377,90.793777,35.73,0
20130919 21:27:37,2698148,26.181586,90.796491,35.78,0
20130919 21:27:37,2698221.98,26.184294,90.797272,36.03,0
20110914 09:59:12,2698446.26,26.187341,90.796557,35.7,0
20110914 09:59:12,2698653.27,26.184731,90.792659,35.61,0
20120918 03:35:47,2699616.62,26.166518,90.770896,36.87,0
20120918 03:35:47,2699834.88,26.17196,90.771679,37.01,0
20130919 21:27:37,2700235.72,26.241475,90.803563,35.72,0
20120918 03:35:47,2700892.72,26.18812,90.768798,36.8,0
20120918 03:35:47,2700970.51,26.174553,90.768008,37.17,0
20120918 03:35:47,2701147.42,26.177206,90.766243,37.04,0
20110915 21:50:45,2701176.26,26.155124,90.765934,35.46,0
20120918 03:35:47,2701183.89,26.236784,90.765935,36.02,0
20130921 09:19:11,2701312.07,26.178178,90.764599,35.62,0
20110915 21:50:45,2701354.16,26.190302,90.76419,35.3,0
20110915 21:50:45,2701356.79,26.182171,90.764156,35.31,0
20110915 21:50:45,2701425.41,26.184859,90.763473,35.3,0
20110915 21:50:45,2701429.88,26.192989,90.763436,36.07,0
20120918 03:35:47,2701467.51,26.239404,90.763104,36.37,0
20110915 21:50:45,2701516.05,26.187541,90.76257,35.3,0
20130921 09:19:11,2701827.67,26.237493,90.759504,34.99,0
20120623 19:56:42,2701847.2,26.239739,90.759311,36.31,0
20110915 21:50:45,2702015.93,26.241591,90.757627,34.7,0
20120623 19:56:42,2703266.6,26.131656,90.745028,36.69,0
20110621 14:11:55,2704725.07,26.192195,90.730514,35.17,0
20110621 14:11:55,2704790.18,26.194913,90.729866,35.02,0
20110621 14:11:55,2704829.41,26.18953,90.729469,35.06,0
20110621 14:11:55,2704854.7,26.197631,90.729224,34.95,0
20110621 14:11:55,2704911.18,26.184161,90.728647,35,0
20110621 14:11:55,2704955.47,26.186872,90.728207,34.93,0
20110621 14:11:55,2704995.87,26.165303,90.727783,35.19,0
20110621 14:11:55,2705020.35,26.168009,90.727541,35.08,0
20130627 01:40:32,2705052.31,26.236011,90.727286,34.48,0
20130627 01:40:32,2705577.58,26.201015,90.722005,34.84,0
20130627 01:40:32,2705623.87,26.198325,90.72154,34.74,0
20110621 14:11:55,2705630.88,26.122339,90.721398,35.07,0
20130627 01:40:32,2705650.07,26.187515,90.721268,34.74,0
20130627 01:40:32,2705801.07,26.171335,90.719744,34.75,0
